"eco_values","species","longitude","latitude","occurrence_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.1","temp","precip","NDVI"
103,"Prunus spinosa",8.248458,47.336545,4313,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",468,1472,14.6576923076923,74.0769230769231,0.69654
103,"Corylus avellana",8.79689,47.41533,3505,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",663,1473,13.8423076923077,86.4615384615385,0.74552
103,"Apis mellifera",7.612747,46.357405,348,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1261,1474,9.84230769230777,117.846153846154,0.84314
103,"Corylus avellana",8.598362,47.489284,3061,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",450,1475,14.9038461538462,71.3076923076923,0.6463
103,"Prunus spinosa",8.432817,47.359258,4601,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",470,1476,14.7807692307693,76.6153846153846,0.59882
103,"Corylus avellana",6.473492,46.495687,3630,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",390,1477,14.8884615384616,95.9230769230769,0.75624
103,"Corylus avellana",6.415428,46.467786,3631,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",402,1478,14.8884615384616,100.692307692308,0.77922
103,"Prunus spinosa",8.307585,47.030455,4765,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",466,1479,14.6192307692309,97,0.77328
103,"Apis mellifera",6.872186,46.972775,758,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",437,1480,14.7346153846154,79.3076923076923,0.60536
103,"Apis mellifera",7.241775,47.149872,2219,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",681,1481,13.3576923076923,83.0769230769231,0.73264
103,"Apis mellifera",6.884836,46.475518,2217,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",615,1482,13.3961538461539,94.0769230769231,0.66524
103,"Apis mellifera",7.977861,47.354042,519,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",380,1483,14.8961538461539,74.7692307692308,0.6275
103,"Corylus avellana",7.73556,47.19806,3314,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",502,1484,14.2576923076923,72.3846153846154,0.69102
103,"Prunus spinosa",8.307971,47.029796,4771,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",466,1485,14.6192307692309,97,0.77328
103,"Apis mellifera",8.375888,47.410974,1251,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",428,1486,15.1961538461539,75.5384615384615,0.6994
103,"Corylus avellana",6.992411,46.243444,3681,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",399,1487,15.8192307692308,73.8461538461538,0.67898
103,"Prunus spinosa",7.473147,46.922205,4775,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",523,1488,14.3576923076923,73.8461538461538,0.72008
103,"Apis mellifera",7.607703,47.090503,1860,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",526,1489,14.4192307692308,73.3076923076923,0.63208
103,"Apis mellifera",7.849889,47.472027,40,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",441,1490,14.6807692307693,75.8461538461538,0.69088
103,"Osmia bicornis",7.08262,46.16341,2955,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2334,1491,3.86538461538464,117.769230769231,0.6853
103,"Apis mellifera",6.546416,46.529144,42,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",393,1492,14.8961538461538,85.8461538461538,0.53908
103,"Apis mellifera",6.874583,46.465486,286,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",500,1493,14.6423076923077,87.4615384615385,0.7929
103,"Corylus avellana",8.32789,47.10506,3283,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",421,1494,14.85,91,0.77626
103,"Apis mellifera",8.456686,47.224213,1866,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",446,1495,14.9576923076924,77.6923076923077,0.67964
103,"Osmia bicornis",7.4493833333,47.0169721667,4902,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",571,1496,14.2961538461539,74.1538461538462,0.53358
103,"Apis mellifera",8.914028,47.58454,735,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",393,1497,14.7115384615385,64.3846153846154,0.70654
103,"Apis mellifera",7.526759,46.893364,7,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",522,1498,14.4576923076923,73.9230769230769,0.68498
103,"Osmia bicornis",8.660272,47.236941,2681,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",423,1499,15.0884615384616,85,0.5647
103,"Apis mellifera",7.662252,46.312263,375,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",899,1500,12.4884615384615,70.3076923076923,0.4317
103,"Apis mellifera",8.307316,47.030671,1428,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",454,1501,14.6192307692309,97,0.71788
103,"Prunus spinosa",7.797405,47.518285,4586,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",451,1502,14.8038461538462,72.6923076923077,0.59152
103,"Osmia bicornis",6.88523,46.47747,2603,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",629,1503,13.3961538461539,94.0769230769231,0.63102
103,"Osmia bicornis",8.72847,47.32616,2604,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",442,1504,14.9269230769231,77.4615384615385,0.74238
103,"Apis mellifera",7.998842,47.502755,1269,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",395,1505,14.6653846153847,81.1538461538462,0.67072
103,"Osmia bicornis",7.27464,46.8835,2970,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",597,1506,14.273076923077,74.7692307692308,0.6596
103,"Osmia bicornis",7.93643,47.51218,2931,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",522,1507,14.1115384615385,85.4615384615385,0.46794
103,"Apis mellifera",8.470874,47.688533,2366,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",417,1508,14.9423076923077,71,0.48452
103,"Apis mellifera",8.387828,47.538123,1274,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",477,1509,14.6576923076923,79.2307692307692,0.74028
103,"Apis mellifera",6.777053,46.480603,1356,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",548,1510,14.3884615384616,93.8461538461538,0.57924
103,"Apis mellifera",8.706822,47.256855,60,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",512,1511,14.7807692307692,84.2307692307692,0.69328
103,"Apis mellifera",8.29251,47.491437,346,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",411,1512,15.1807692307693,77.5384615384615,0.56222
103,"Ranunculus acris",7.1788845062,46.1962089539,5123,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1237,1513,10.5115384615385,112.076923076923,0.71726
103,"Osmia bicornis",7.580832,47.514815,2574,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",358,1514,15.2653846153846,60.3846153846154,0.61256
103,"Apis mellifera",7.336674,47.372002,429,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",496,1515,14.4115384615384,71.1538461538462,0.6799
103,"Apis mellifera",6.9994080507,47.1492685812,4884,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",778,1516,12.373076923077,96.2307692307692,0.56396
103,"Apis mellifera",9.158574,47.64364,755,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",460,1517,14.1115384615384,60.3076923076923,0.68854
103,"Prunus spinosa",6.791767,46.653503,4643,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",525,1518,14.0346153846154,82.0769230769231,0.5308
103,"Apis mellifera",9.163444,47.526642,434,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",466,1519,13.9961538461539,71.6923076923077,0.72406
103,"Corylus avellana",7.34024,46.88358,3835,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",666,1520,13.9653846153847,77.3076923076923,0.70824
103,"Prunus spinosa",7.368012,46.236769,4767,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",537,1521,14.8653846153846,59.3076923076923,0.52678
103,"Apis mellifera",6.18218,46.340169,1165,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",423,1522,15.4807692307692,95.3846153846154,0.41478
103,"Osmia bicornis",8.26479,47.28543,2987,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",680,1523,13.5269230769231,81.5384615384615,0.57388
103,"Corylus avellana",7.53687,46.79362,3717,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",588,1524,13.9653846153847,84.4615384615385,0.75418
103,"Apis mellifera",8.307563,47.030601,1532,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",466,1525,14.6192307692309,97,0.71788
103,"Apis mellifera",7.4412465137,46.9878608153,4812,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",546,1526,14.2576923076924,74.7692307692308,0.61676
103,"Osmia bicornis",8.93442,47.59354,2627,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",418,1527,14.5961538461539,65.7692307692308,0.6074
103,"Ranunculus acris",8.6505616667,46.9761283333,5178,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1665,1528,8.24230769230775,140.923076923077,0.75754
103,"Prunus spinosa",6.88292,46.70235,4451,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",728,1529,13.3961538461539,78.1538461538462,0.4966
103,"Apis mellifera",7.4392830258,46.9816221212,4815,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",541,1530,14.4653846153846,72.4615384615385,0.6417
103,"Apis mellifera",8.67713,47.512596,324,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",406,1531,15.2653846153846,68.1538461538462,0.62748
103,"Prunus spinosa",7.099327,46.13007,4576,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",465,1532,15.2576923076923,72.0769230769231,0.57468
103,"Apis mellifera",8.279602,47.435983,1419,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",408,1533,15.0576923076924,69.1538461538462,0.5795
103,"Osmia bicornis",6.49068,46.69976,2958,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",612,1534,13.5961538461539,80.0769230769231,0.60058
103,"Apis mellifera",6.684611,46.84395,85,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",495,1535,14.5807692307693,93.0769230769231,0.55726
103,"Osmia bicornis",9.00089,47.59267,3000,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",405,1536,14.4961538461538,62.4615384615385,0.64284
103,"Prunus spinosa",6.854067253,46.9912900563,5187,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",750,1537,13.3346153846154,92.0769230769231,0.69066
103,"Apis mellifera",8.525408,47.1748,574,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",435,1538,14.5115384615385,92.8461538461538,0.5704
103,"Prunus spinosa",8.197099,47.328879,4704,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",463,1539,14.6346153846154,73.6153846153846,0.66896
103,"Apis mellifera",7.434415,46.961447,1669,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",573,1540,14.2653846153847,70.6153846153846,0.5431
103,"Apis mellifera",8.45898,47.49963,1469,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",462,1541,15.05,74.1538461538462,0.6315
103,"Apis mellifera",8.324714,47.058376,740,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",501,1542,14.2884615384616,94.2307692307692,0.6959
103,"Apis mellifera",8.595931,47.394929,1914,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",441,1543,15.0807692307692,72.2307692307692,0.62976
103,"Apis mellifera",7.164007,46.766217,2280,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",670,1544,13.3576923076923,81.6153846153846,0.78212
103,"Osmia bicornis",8.292578,47.491514,2644,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",428,1545,15.1807692307693,77.5384615384615,0.56222
103,"Osmia bicornis",9.19728,47.49989,3010,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",573,1546,13.3576923076923,80.5384615384615,0.79644
103,"Corylus avellana",6.577228,46.523472,3336,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",395,1547,14.9423076923077,81.9230769230769,0.65678
103,"Apis mellifera",8.6716087031,47.5867930137,4834,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",414,1548,15.2269230769231,61.5384615384615,0.60316
